"Symbol","Name","LastSale","MarketCap","IPOyear","Sector","industry","Summary Quote",
"ETM","Entercom Communications Corporation","12.22","$488.28M","1999","Consumer Services","Broadcasting","http://www.nasdaq.com/symbol/etm",
"EAA","Entergy Arkansas, Inc.","25.34","n/a","n/a","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/eaa",
"EAB","Entergy Arkansas, Inc.","25.67","n/a","n/a","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/eab",
"EAE","Entergy Arkansas, Inc.","25.46","n/a","2013","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/eae",
"ETR","Entergy Corporation","76.52","$13.66B","n/a","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/etr",
"ELA","Entergy Louisiana, Inc.","25.35","n/a","n/a","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/ela",
"ELB","Entergy Louisiana, Inc.","25.538","n/a","n/a","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/elb",
"ELJ","Entergy Louisiana, Inc.","25.39","n/a","n/a","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/elj",
"ELU","Entergy Louisiana, Inc.","25.13","n/a","n/a","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/elu",
"EFM","Entergy Mississippi, Inc.","25.9999","$223.86M","n/a","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/efm",
"EMQ","Entergy Mississippi, Inc.","26.6684","n/a","n/a","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/emq",
"EMZ","Entergy Mississippi, Inc.","25.52","n/a","n/a","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/emz",
"ENJ","Entergy New Orleans, Inc.","25.4","n/a","n/a","Public Utilities","Power Generation","http://www.nasdaq.com/symbol/enj",
"ENO","Entergy New Orleans, Inc.","26.13","n/a","2016","Public Utilities","Power Generation","http://www.nasdaq.com/symbol/eno",
"EZT","Entergy Texas Inc","26.96","n/a","2014","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/ezt",
"EPD","Enterprise Products Partners L.P.","25.46","$51.46B","n/a","Public Utilities","Natural Gas Distribution","http://www.nasdaq.com/symbol/epd",
"EVC","Entravision Communications Corporation","8.03","$713.95M","2000","Consumer Services","Broadcasting","http://www.nasdaq.com/symbol/evc",
"ENV","Envestnet, Inc","30.3","$1.27B","2010","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/env",
"EVHC","Envision Healthcare Holdings, Inc.","22.85","$4.27B","2013","Health Care","Hospital/Nursing Management","http://www.nasdaq.com/symbol/evhc",
"EVA","Enviva Partners, LP","21.72","$537.73M","2015","Basic Industries","Forest Products","http://www.nasdaq.com/symbol/eva",
"ENZ","Enzo Biochem, Inc.","5.03","$231.85M","n/a","Health Care","Medical Specialities","http://www.nasdaq.com/symbol/enz",
"EOG","EOG Resources, Inc.","80.63","$44.34B","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/eog",
"EPE","EP Energy Corporation","4.41","$1.1B","2014","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/epe",
"EPAM","EPAM Systems, Inc.","71.63","$3.61B","2012","Technology","EDP Services","http://www.nasdaq.com/symbol/epam",
"EPR","EPR Properties","67.08","$4.27B","1997","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/epr",
"EPR^C","EPR Properties","26.2101","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/epr^c",
"EPR^E","EPR Properties","34.7303","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/epr^e",
"EPR^F","EPR Properties","26.5","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/epr^f",
"EQT","EQT Corporation","68.03","$10.93B","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/eqt",
"EQGP","EQT GP Holdings, LP","26.04","$6.93B","2015","Public Utilities","Natural Gas Distribution","http://www.nasdaq.com/symbol/eqgp",
"EQM","EQT Midstream Partners, LP","77.9","$6.16B","2012","Public Utilities","Natural Gas Distribution","http://www.nasdaq.com/symbol/eqm",
"EFX","Equifax, Inc.","120.09","$14.29B","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/efx",
"EQC","Equity Commonwealth","28.32","$3.57B","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/eqc",
"EQC^D","Equity Commonwealth","25.53","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/eqc^d",
"EQC^E.CL","Equity Commonwealth","n/a","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/eqc^e.cl",
"EQCO","Equity Commonwealth","24.75","n/a","2012","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/eqco",
"ELS","Equity Lifestyle Properties, Inc.","70.78","$5.99B","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/els",
"ELS^C","Equity Lifestyle Properties, Inc.","26.3545","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/els^c",
"EQY","Equity One, Inc.","28.9","$4.1B","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/eqy",
"EQR","Equity Residential","69.23","$25.28B","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/eqr",
"EQS","Equus Total Return, Inc.","1.8","$22.81M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/eqs",
"ERA","Era Group, Inc.","9.54","$195.53M","n/a","Transportation","Transportation Services","http://www.nasdaq.com/symbol/era",
"EROS","Eros International PLC","13.11","$766.95M","2013","Consumer Services","Movies/Entertainment","http://www.nasdaq.com/symbol/eros",
"ESE","ESCO Technologies Inc.","38.3","$989.05M","n/a","Consumer Durables","Telecommunications Equipment","http://www.nasdaq.com/symbol/ese",
"ESNT","Essent Group Ltd.","19.84","$1.85B","2013","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/esnt",
"ESS","Essex Property Trust, Inc.","223.52","$14.62B","1994","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/ess",
"EL","Estee Lauder Companies, Inc. (The)","93.29","$34.38B","1995","Consumer Non-Durables","Package Goods/Cosmetics","http://www.nasdaq.com/symbol/el",
"ESL","Esterline Technologies Corporation","67.78","$2.01B","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/esl",
"DEG","Etablissements Delhaize Freres et Cie &quot;Le Lion&quot; S.A.","26.28","$10.91B","n/a","Consumer Services","Food Chains","http://www.nasdaq.com/symbol/deg",
"ETH","Ethan Allen Interiors Inc.","33.18","$920.53M","1993","Consumer Durables","Home Furnishings","http://www.nasdaq.com/symbol/eth",
"EURN","Euronav NV","10.61","$1.69B","2015","Transportation","Marine Transportation","http://www.nasdaq.com/symbol/eurn",
"EEA","European Equity Fund, Inc. (The)","7.998","$69.74M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/eea",
"EVER","EverBank Financial Corp.","14.71","$1.84B","2012","Finance","Savings Institutions","http://www.nasdaq.com/symbol/ever",
"EVER^A","EverBank Financial Corp.","25.67","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ever^a",
"EVR","Evercore Partners Inc","50.1","$1.99B","2006","Finance","Investment Managers","http://www.nasdaq.com/symbol/evr",
"RE","Everest Re Group, Ltd.","184.71","$7.89B","n/a","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/re",
"EVRI","Everi Holdings Inc.","1.66","$109.61M","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/evri",
"ES","Eversource Energy","56.97","$18.07B","n/a","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/es",
"EVTC","Evertec, Inc.","13.52","$1.03B","2013","Technology","EDP Services","http://www.nasdaq.com/symbol/evtc",
"EVDY","Everyday Health, Inc.","5.43","$178.46M","2014","Technology","EDP Services","http://www.nasdaq.com/symbol/evdy",
"EVGN","Evogene Ltd.","7.46","$189.52M","2013","Basic Industries","Agricultural Chemicals","http://www.nasdaq.com/symbol/evgn",
"EVH","Evolent Health, Inc","11.69","$702.37M","2015","Consumer Services","Other Consumer Services","http://www.nasdaq.com/symbol/evh",
"EXAM","ExamWorks Group, Inc.","35.43","$1.45B","2010","Health Care","Medical/Nursing Services","http://www.nasdaq.com/symbol/exam",
"EXAR","Exar Corporation","6.1","$295.96M","1985","Technology","Semiconductors","http://www.nasdaq.com/symbol/exar",
"XCO","EXCO Resources NL","1.21","$342.34M","2006","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/xco",
"EXC","Exelon Corporation","34.78","$31.99B","n/a","Public Utilities","Power Generation","http://www.nasdaq.com/symbol/exc",
"EXCU","Exelon Corporation","48.01","$44.17B","n/a","Public Utilities","Power Generation","http://www.nasdaq.com/symbol/excu",
"EXPR","Express, Inc.","17.81","$1.4B","2010","Consumer Services","Clothing/Shoe/Accessory Stores","http://www.nasdaq.com/symbol/expr",
"STAY","Extended Stay America, Inc.","15.4","$3.11B","2013","Consumer Services","Hotels/Resorts","http://www.nasdaq.com/symbol/stay",
"EXTN","Exterran Corporation","15.19","$533.82M","2015","Technology","Diversified Commercial Services","http://www.nasdaq.com/symbol/extn",
"EXR","Extra Space Storage Inc","88.88","$11.11B","2004","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/exr",
"XOM","Exxon Mobil Corporation","88.11","$365.9B","n/a","Energy","Integrated oil Companies","http://www.nasdaq.com/symbol/xom",
"FNB","F.N.B. Corporation","12.96","$2.71B","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/fnb",
"FNB^E","F.N.B. Corporation","29.63","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/fnb^e",
"FN","Fabrinet","36.01","$1.29B","2010","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/fn",
"FDS","FactSet Research Systems Inc.","148.78","$6.08B","1996","Technology","Computer Software: Programming, Data Processing","http://www.nasdaq.com/symbol/fds",
"FICO","Fair Isaac Corporation","104.96","$3.29B","n/a","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/fico",
"FMSA","Fairmount Santrol Holdings Inc.","3.64","$587.62M","2014","Basic Industries","Mining & Quarrying of Nonmetallic Minerals (No Fuels)","http://www.nasdaq.com/symbol/fmsa",
"FPI","Farmland Partners Inc.","10.93","$130.91M","2014","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/fpi",
"FFG","FBL Financial Group, Inc.","59.22","$1.47B","1996","Finance","Life Insurance","http://www.nasdaq.com/symbol/ffg",
"FCB","FCB Financial Holdings, Inc.","34.75","$1.42B","2014","Finance","Major Banks","http://www.nasdaq.com/symbol/fcb",
"AGM","Federal Agricultural Mortgage Corporation","41.57","$431.52M","n/a","Finance","Finance Companies","http://www.nasdaq.com/symbol/agm",
"AGM.A","Federal Agricultural Mortgage Corporation","n/a","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/agm.a",
"AGM^A","Federal Agricultural Mortgage Corporation","26.05","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/agm^a",
"AGM^B","Federal Agricultural Mortgage Corporation","26.75","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/agm^b",
"AGM^C","Federal Agricultural Mortgage Corporation","26.31","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/agm^c",
"FRT","Federal Realty Investment Trust","154.69","$10.78B","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/frt",
"FSS","Federal Signal Corporation","12.26","$765.36M","n/a","Capital Goods","Auto Manufacturing","http://www.nasdaq.com/symbol/fss",
"FII","Federated Investors, Inc.","30.74","$3.2B","1998","Finance","Investment Managers","http://www.nasdaq.com/symbol/fii",
"FPT","Federated Premier Intermediate Municipal Income Fund","14.19","$99.08M","2002","n/a","n/a","http://www.nasdaq.com/symbol/fpt",
"FMN","Federated Premier Municipal Income Fund","15.76","$97.49M","2002","n/a","n/a","http://www.nasdaq.com/symbol/fmn",
"FDX","FedEx Corporation","164.79","$44.23B","n/a","Transportation","Air Freight/Delivery Services","http://www.nasdaq.com/symbol/fdx",
"FCH","FelCor Lodging Trust Incorporated","7.25","$1.01B","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/fch",
"FCH^A","FelCor Lodging Trust Incorporated","25.0604","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/fch^a",
"RACE","Ferrari N.V.","43.95","$15.78B","2015","Capital Goods","Auto Manufacturing","http://www.nasdaq.com/symbol/race",
"FGP","Ferrellgas Partners, L.P.","18.79","$1.84B","1994","Consumer Services","Other Specialty Stores","http://www.nasdaq.com/symbol/fgp",
"FOE","Ferro Corporation","12.67","$1.05B","n/a","Basic Industries","Paints/Coatings","http://www.nasdaq.com/symbol/foe",
"FCAM","Fiat Chrysler Automobiles N.V.","72.3099","n/a","2014","Capital Goods","Auto Manufacturing","http://www.nasdaq.com/symbol/fcam",
"FCAU","Fiat Chrysler Automobiles N.V.","7.96","$13.52B","2014","Capital Goods","Auto Manufacturing","http://www.nasdaq.com/symbol/fcau",
"FBR","Fibria Celulose S.A.","8.54","$4.73B","1997","Basic Industries","Paper","http://www.nasdaq.com/symbol/fbr",
"FGL","Fidelity and Guaranty Life","26.39","$1.56B","2013","Finance","Life Insurance","http://www.nasdaq.com/symbol/fgl",
"FNF","Fidelity National Financial, Inc.","32.75","$11.38B","2014","Finance","Specialty Insurers","http://www.nasdaq.com/symbol/fnf",
"FNFV","Fidelity National Financial, Inc.","11.18","$3.88B","2014","Finance","Specialty Insurers","http://www.nasdaq.com/symbol/fnfv",
"FIS","Fidelity National Information Services, Inc.","71.29","$23.16B","n/a","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/fis",
"FMO","Fiduciary/Claymore MLP Opportunity Fund","12.45","$409.02M","2004","n/a","n/a","http://www.nasdaq.com/symbol/fmo",
"FSCE","Fifth Street Finance Corp.","25.04","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/fsce",
"FAC","First Acceptance Corporation","1.79","$89.16M","n/a","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/fac",
"FAF","First American Corporation (The)","36.66","$4.02B","n/a","Finance","Specialty Insurers","http://www.nasdaq.com/symbol/faf",
"FBP","First BanCorp.","3.65","$785.51M","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/fbp",
"FCF","First Commonwealth Financial Corporation","8.99","$799.76M","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/fcf",
"FDC","First Data Corporation","11.01","$9.9B","2015","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/fdc",
"FHN","First Horizon National Corporation","13.94","$3.31B","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/fhn",
"FHN^A","First Horizon National Corporation","25.83","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/fhn^a",
"FR","First Industrial Realty Trust, Inc.","23.14","$2.7B","1994","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/fr",
"AG","First Majestic Silver Corp.","9.9","$1.54B","n/a","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/ag",
"FMD","First Marblehead Corporation (The)","3.87","$45.2M","2003","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/fmd",
"FNFG^B","First Niagara Financial Group Inc.","26.4","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/fnfg^b",
"FPO","First Potomac Realty Trust","8.71","$505.99M","2003","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/fpo",
"FPO^A","First Potomac Realty Trust","25.8","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/fpo^a",
"FRC","FIRST REPUBLIC BANK","69.72","$9.94B","n/a","n/a","n/a","http://www.nasdaq.com/symbol/frc",
"FRC^A","FIRST REPUBLIC BANK","26.1","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/frc^a",
"FRC^B","FIRST REPUBLIC BANK","26.54","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/frc^b",
"FRC^C","FIRST REPUBLIC BANK","26.48","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/frc^c",
"FRC^D","FIRST REPUBLIC BANK","25.63","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/frc^d",
"FRC^E","FIRST REPUBLIC BANK","27.6","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/frc^e",
"FRC^F","FIRST REPUBLIC BANK","26.57","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/frc^f",
"FRC^G","FIRST REPUBLIC BANK","25.4999","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/frc^g",
"FFA","First Trust","12.84","$256.46M","2004","n/a","n/a","http://www.nasdaq.com/symbol/ffa",
"FMY","First Trust","14.4294","$60.79M","2005","n/a","n/a","http://www.nasdaq.com/symbol/fmy",
"FAV","First Trust Dividend and Income Fund","8.74","$72.19M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/fav",
"FDEU","First Trust Dynamic Europe Equity Income Fund","15.84","n/a","2015","n/a","n/a","http://www.nasdaq.com/symbol/fdeu",
"FIF","First Trust Energy Infrastructure Fund","15.87","$278.52M","2011","n/a","n/a","http://www.nasdaq.com/symbol/fif",
"FSD","First Trust High Income Long Short Fund","14.71","$530.39M","2010","n/a","n/a","http://www.nasdaq.com/symbol/fsd",
"FPF","First Trust Intermediate Duration Preferred & Income Fund","22.67","$1.38B","2013","n/a","n/a","http://www.nasdaq.com/symbol/fpf",
"FEI           ","First Trust MLP and Energy Income Fund","14.15","$642.97M","2012","n/a","n/a","http://www.nasdaq.com/symbol/fei",
"FPL","First Trust New Opportunities MLP & Energy Fund","12.21","n/a","2014","n/a","n/a","http://www.nasdaq.com/symbol/fpl",
"FCT","First Trust Senior Floating Rate Income Fund II","12.72","$339.59M","2004","n/a","n/a","http://www.nasdaq.com/symbol/fct",
"FGB","First Trust Specialty Finance and Financial Opportunities Fund","6.06","$86.56M","2007","n/a","n/a","http://www.nasdaq.com/symbol/fgb",
"FHY","First Trust Strategic High Income Fund II","11.65","$98.55M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/fhy",
"FEO","First Trust/Aberdeen Emerging Opportunity Fund","14.13","$75.28M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/feo",
"FAM","First Trust/Aberdeen Global Opportunity Income Fund","11.03","$192.03M","2006","n/a","n/a","http://www.nasdaq.com/symbol/fam",
"FE","FirstEnergy Corporation","33.56","$14.25B","n/a","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/fe",
"FMER^A","FirstMerit Corporation","25.26","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/fmer^a",
"FIT","Fitbit, Inc.","17.18","$3.71B","2015","Technology","Computer Manufacturing","http://www.nasdaq.com/symbol/fit",
"OAKS","Five Oaks Investment Corp.","5.9","$86.13M","2013","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/oaks",
"OAKS^A","Five Oaks Investment Corp.","19.8883","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/oaks^a",
